city_name,city_code,state_name,state_code,year,region,citypop,citysize,violent,murder,rape,assault,robbery,property,burglary,larceny,auto,sworn,mayor_t,mayor_t1,mayor_t2,mayor_t3,governor_t,governor_t1,governor_t2,governor_t3,c_unemp,c_a15_24,c_black,c_femhea,x_welfare,x_education,x_unemp,x_a15_24,x_black,x_femhea,x_education_sq,x_education_cu,x_education_qu,may_unem
elpaso,15,tx,43,81,7,442677,2,792.9031982,7.906442165,46.30915833,541.9301147,196.7574615,5820.270996,1612.914185,3742.683838,464.6728821,144.5749359,1,0,1,0,0,0,0,1,0.000669997,-0.003771871,0.019999981,0.309999466,134.2134094,675.4675293,0.052919999,0.207211673,3.220000029,13.60999966,456256.375,308186368,2.0817E+11,-2.938973904
elpaso,15,tx,43,82,7,458429,2,855.5305176,8.943587303,47.77184677,595.512085,203.3030243,5563.565918,1570.363159,3507.41333,485.7895203,142.0067291,0,1,0,1,1,0,0,0,0.015579998,-0.003605366,0.019999981,0.31000042,113.1566315,674.0198975,0.068499997,0.203606308,3.24000001,13.92000008,454302.8125,306209152,2.06391E+11,0
elpaso,15,tx,43,83,7,471749,2,906.2022705,6.995245457,37.51995087,678.3268433,183.3602142,5283.954102,1563.331299,3260.208252,460.4143372,143.9324799,1,0,1,0,0,1,0,0,0.011420004,-0.003449619,0.019999981,0.309999466,125.5654907,751.3615112,0.079920001,0.200156689,3.25999999,14.22999954,564544.125,424176736,3.1871E+11,-2.526729107
elpaso,15,tx,43,84,7,465748,2,800.8623047,5.153001308,37.57396698,532.6915283,225.4438019,5653.701172,1546.973877,3524.652832,582.0744019,135.9104004,0,1,0,1,0,0,1,0,-0.02059,-0.003303766,0.019999981,0.31000042,126.4808731,762.4768066,0.059330001,0.196852922,3.279999971,14.53999996,581370.875,443281824,3.37992E+11,0
elpaso,15,tx,43,85,7,474870,2,771.1584473,4.632846832,38.11569595,519.3000488,209.1098633,6324.88916,1685.935059,4045.107178,593.8467407,144.4605865,1,0,1,0,0,0,0,1,0.010749996,-0.003166974,0.019999981,0.31000042,126.3141556,800.5003662,0.070079997,0.193685949,3.299999952,14.85000038,640800.8125,512961312,4.10626E+11,-2.658117771
elpaso,15,tx,43,86,7,483925,2,978.2507324,9.505604744,40.91543198,713.1270142,214.7026978,6827.297363,1899.054565,4394.275879,533.967041,146.9235992,0,1,0,1,1,0,0,0,0.018750004,-0.003038466,0.019999981,0.309999466,128.2733002,845.2909546,0.088830002,0.190647483,3.319999933,15.15999985,714516.8125,603974592,5.10534E+11,0
elpaso,15,tx,43,87,7,494954,2,875.2328491,5.050974369,44.24653625,630.1595459,195.7757721,7626.163574,2113.125732,4968.946777,544.0909424,139.0028229,1,0,1,0,0,1,0,0,-0.004409999,-0.002917662,0.019999981,0.31000042,139.8230286,826.5560303,0.084420003,0.187729821,3.339999914,15.47000027,683194.875,564698816,4.66755E+11,-2.471951008
elpaso,15,tx,43,88,7,501544,3,898.2262573,6.180913448,48.25099945,626.8642578,216.9301147,9266.385742,2425.111328,5855.518066,985.7559814,134.9831696,0,1,0,1,0,0,1,0,-0.01134,-0.002803937,0.019999981,0.309999466,151.8984528,832.4537354,0.073080003,0.184925884,3.359999895,15.77999973,692979.25,576873152,4.8022E+11,0
elpaso,15,tx,43,89,7,515607,3,915.8137817,7.951792717,46.74102402,640.2163086,220.9046783,9707.393555,2214.477295,6447.158203,1045.75769,146.6233063,1,0,1,0,0,0,0,1,-0.005830005,-0.002696693,0.020000219,0.31000042,159.6774139,847.5806274,0.067249998,0.182229191,3.380000114,16.09000015,718392.9375,608895936,5.16088E+11,-2.699338198
elpaso,15,tx,43,90,7,515342,3,991.7685547,6.597560406,49.67575073,667.5178833,267.9773865,10247.56348,1856.04895,7297.87207,1093.6427,155.0426636,0,1,0,1,1,0,0,0,-0.005579997,-0.002595514,0.019999981,0.309999466,193.5730743,873.7567749,0.061670002,0.179633677,3.400000095,16.39999962,763450.875,667070400,5.82857E+11,0
elpaso,15,tx,43,91,7,526339,3,1066.99292,9.309589386,50.34777832,725.3880005,281.9475708,8562.541992,1726.453857,5786.574707,1049.513672,145.913559,1,0,1,0,0,1,0,0,0.004329998,-0.002499908,0.019999981,0.309999466,234.6863403,847.2324829,0.066,0.177133769,3.420000076,16.70999908,717802.875,608145920,5.15241E+11,-2.718100548
elpaso,15,tx,43,92,7,535655,3,1087.640381,8.214241982,50.77895355,728.0805664,300.5665894,7956.427246,1429.091431,5513.437012,1013.898865,154.5771027,0,1,0,1,0,0,1,0,0.009000003,-0.002409503,0.019999981,0.310001373,275.7996216,820.7081909,0.075000003,0.174724266,3.440000057,17.02000046,673561.9375,552797824,4.53686E+11,0
fortworth,16,tx,43,70,7,393000,2,453.4351196,26.71755791,18.32061005,149.8727722,258.5241699,6664.630859,1857.760864,3930.788818,876.0814209,165.3944092,0,1,0,1,1,0,0,0,0.01733,0.001191601,NA,NA,123.7113342,561.8556519,0.044330001,0.181225717,19.89999962,12,315681.7813,177367584,99654983680,0
fortworth,16,tx,43,71,7,382000,2,433.507843,26.70157051,23.0366497,143.7172699,240.0523529,5765.183105,1731.675415,3284.554932,748.9528809,169.1099548,1,0,1,0,0,1,0,0,0.005339999,0.00113827,0.290000916,-0.010000229,145.6790161,609.8765259,0.04967,0.182363987,20.19000053,11.98999977,371949.375,226843200,1.38346E+11,-3.002354145
fortworth,16,tx,43,72,7,399637,2,368.334259,24.77248192,16.51498795,129.1171722,197.9296265,5090.619629,1640.739014,2807.297607,642.5831299,164.1489716,0,1,0,1,1,0,1,0,-0.004499998,0.001088381,0.289999008,-0.010000229,153.1100616,633.9713135,0.045170002,0.183452368,20.47999954,11.97999954,401919.625,254805520,1.61539E+11,0
fortworth,16,tx,43,73,7,403682,2,419.3895264,20.56073761,22.29477692,133.2732239,243.260788,4977.185059,1632.968506,2715.751465,628.4649658,162.5041504,1,0,1,0,0,1,0,1,-0.006340001,0.00104177,0.290000916,-0.009999275,150.9008942,646.3963623,0.038830001,0.184494138,20.77000046,11.97000027,417828.25,270082656,1.7458E+11,-3.248562098
fortworth,16,tx,43,74,7,401000,2,485.5361633,24.4389019,40.39900208,129.9251862,290.7730713,5844.388672,2105.735596,3059.850342,678.8029785,170.3241882,0,1,0,1,1,0,1,0,0.00409,0.00099808,0.289999008,-0.010000229,135.9026337,636.9168091,0.042920001,0.185492218,21.05999947,11.96000004,405663.0313,258373600,1.64562E+11,0
fortworth,16,tx,43,75,7,381275,2,508.2945251,17.83489609,44.32496262,129.5652771,316.569397,7252.508301,2423.447754,4185.430664,643.6299438,179.9226227,1,0,1,0,0,1,0,1,0.01283,0.000957042,0.290000916,-0.010000229,135.6877289,674.7211914,0.055750001,0.18644926,21.35000038,11.94999981,455248.6875,307165920,2.07251E+11,-2.886877775
fortworth,16,tx,43,76,7,364302,2,475.1552429,18.94033051,47.76256943,138.0722656,270.3800659,7831.140137,2343.385498,4887.977539,599.7770996,186.9328156,0,1,0,1,0,0,1,0,0.001669999,0.000918508,0.289999008,-0.010000229,152.899826,750.4393311,0.05742,0.187367767,21.63999939,11.93999958,563159.1875,422616800,3.17148E+11,0
fortworth,16,tx,43,77,7,383028,2,668.6195679,26.62990761,54.30412292,292.145752,295.5397644,8924.151367,3249.893066,4978.226074,696.0326538,175.1830139,1,0,1,0,0,0,0,1,-0.003839999,0.000882268,0.290000916,-0.009999275,155.115509,719.4719238,0.053580001,0.188250035,21.93000031,11.93000031,517639.8438,372427328,2.67951E+11,-2.926579475
fortworth,16,tx,43,78,7,375860,2,710.3708496,22.88085938,70.50497437,292.9282227,324.0568237,8869.791992,2928.218018,5193.688965,747.8848267,181.9826508,0,1,0,1,1,0,0,0,-0.005410001,0.000848114,0.289999008,-0.010000229,141.1042938,763.8036499,0.04817,0.18909815,22.21999931,11.92000008,583396,445600000,3.40351E+11,0
fortworth,16,tx,43,79,7,384582,2,987.8257446,25.74223518,89.70778656,408.7554932,463.6202393,10112.53809,3908.919189,5389.487793,814.1306763,176.0352783,1,0,1,0,0,1,0,0,-0.006000001,0.000815898,0.290000916,-0.010000229,144.6280975,713.4985962,0.042169999,0.189914048,22.51000023,11.90999985,509080.25,363228032,2.59163E+11,-3.166046143
fortworth,16,tx,43,80,7,382679,2,1226.354248,27.69945526,88.32467651,512.9625854,597.3674927,11445.3623,3919.995605,6636.894043,888.4730835,180.8304138,0,1,0,1,0,0,1,0,0.010080002,0.00078553,0.289999008,-0.010000229,127.4271774,702.6698608,0.052250002,0.190699577,22.79999924,11.89999962,493744.9375,346939680,2.43784E+11,0
fortworth,16,tx,43,81,7,398482,2,1241.210327,28.35761642,109.1642761,523.4866333,580.2018433,10591.94629,3582.595947,6053.724121,955.6265869,175.6666565,1,0,1,0,0,0,0,1,0.000669997,-0.005369753,-0.079999924,0.140000343,134.2134094,675.4675293,0.052919999,0.185329825,22.71999931,12.03999996,456256.375,308186368,2.0817E+11,-2.938973904
fortworth,16,tx,43,82,7,412661,2,1187.657715,24.95995522,113.8949432,507.6806335,541.1221313,10232.85449,3253.518066,6073.508301,905.8282471,174.2350311,0,1,0,1,1,0,0,0,0.015579998,-0.005002275,-0.079999924,0.140000343,113.1566315,674.0198975,0.068499997,0.18032755,22.63999939,12.18000031,454302.8125,306209152,2.06391E+11,0
fortworth,16,tx,43,83,7,424651,2,1201.928223,26.37459946,106.9113235,592.9575195,475.6847534,9597.057617,3010.001221,5759.082031,827.9740601,182.2673187,1,0,1,0,0,1,0,0,0.011420004,-0.004671246,-0.079999924,0.13999939,125.5654907,751.3615112,0.079920001,0.175656304,22.55999947,12.31999969,564544.125,424176736,3.1871E+11,-2.526729107
fortworth,16,tx,43,84,7,420050,2,1297.940674,28.32995987,111.1772385,663.2543945,495.1791382,10631.83008,3302.464111,6339.483398,989.8821411,180.9308472,0,1,0,1,0,0,1,0,-0.02059,-0.004372045,-0.079999924,0.140000343,126.4808731,762.4768066,0.059330001,0.171284258,22.47999954,12.46000004,581370.875,443281824,3.37992E+11,0
fortworth,16,tx,43,85,7,424449,2,1496.528442,30.156744,113.7945938,735.3062744,617.270874,12370.39063,3739.671875,7274.60791,1356.111084,181.6472626,1,0,1,0,0,0,0,1,0.010749996,-0.004100651,-0.079999924,0.140000343,126.3141556,800.5003662,0.070079997,0.167183608,22.39999962,12.60000038,640800.8125,512961312,4.10626E+11,-2.658117771
fortworth,16,tx,43,86,7,432542,2,1819.47644,46.23828506,129.2360077,864.1935425,779.8086548,14829.77344,4452.053223,8168.91748,2208.802734,197.2062836,0,1,0,1,1,0,0,0,0.018750004,-0.003853828,-0.079999924,0.13999939,128.2733002,845.2909546,0.088830002,0.16332978,22.31999969,12.73999977,714516.8125,603974592,5.10534E+11,0
fortworth,16,tx,43,87,7,432305,2,1779.067993,31.22795296,110.1074448,881.3222046,756.4104004,16162.66211,4757.520508,8903.898438,2501.243408,220.2148895,1,0,1,0,0,1,0,0,-0.004409999,-0.003628612,-0.079999924,0.140000343,139.8230286,826.5560303,0.084420003,0.159701169,22.23999977,12.88000011,683194.875,564698816,4.66755E+11,-2.471951008
fortworth,16,tx,43,88,7,432889,2,1692.350708,22.40759087,112.9619827,837.3970947,719.5839844,15462.625,4413.602539,8887.498047,2161.52417,219.4557953,0,1,0,1,0,0,1,0,-0.01134,-0.003422603,-0.079999924,0.140000343,151.8984528,832.4537354,0.073080003,0.156278566,22.15999985,13.02000046,692979.25,576873152,4.8022E+11,0
fortworth,16,tx,43,89,7,430481,2,1548.964966,26.24970627,105.4634247,830.6986694,586.5531616,14139.99609,3999.247314,8056.104492,2084.644775,227.8846283,1,0,1,0,0,0,0,1,-0.005830005,-0.003233597,-0.079999924,0.13999939,159.6774139,847.5806274,0.067249998,0.153044969,22.07999992,13.15999985,718392.9375,608895936,5.16088E+11,-2.699338198
fortworth,16,tx,43,90,7,447619,2,1748.361816,29.04255676,96.51065063,997.0532837,625.7553711,13228.66113,3417.638672,7754.362305,2056.659912,212.9042816,0,1,0,1,1,0,0,0,-0.005579997,-0.003059894,-0.079999924,0.140000343,193.5730743,873.7567749,0.061670002,0.149985075,22,13.30000019,763450.875,667070400,5.82857E+11,0
fortworth,16,tx,43,91,7,457171,2,1949.817505,42.65362549,96.68154907,1061.090942,749.3913574,15023.04297,3691.835205,8384.827148,2946.381104,207.5809784,1,0,1,0,0,1,0,0,0.004329998,-0.002899766,-0.079999924,0.13999939,234.6863403,847.2324829,0.066,0.147085309,21.92000008,13.43999958,717802.875,608145920,5.15241E+11,-2.718100548
fortworth,16,tx,43,92,7,465262,2,2018.647461,32.88469696,112.8396454,1123.238037,749.6851196,12116.18359,3074.396729,6905.356445,2136.430664,220.7358398,0,1,0,1,0,0,1,0,0.009000003,-0.002751902,-0.079999924,0.140000343,275.7996216,820.7081909,0.075000003,0.144333407,21.84000015,13.57999992,673561.9375,552797824,4.53686E+11,0
fresno,17,ca,5,70,9,165972,1,315.7159119,13.85775948,17.472826,111.4645844,172.9207306,8631.576172,2016.002686,5422.601563,1192.97229,NA,0,1,0,0,1,0,0,0,0.027670003,0.001071677,NA,NA,381.4432983,737.1134033,0.071670003,0.188041389,9.5,15.19999981,543336.1875,400500384,2.95214E+11,0
fresno,17,ca,5,71,9,168744,1,394.6806946,11.25965977,20.74147797,133.9306946,228.7488708,9859.313477,2703.503418,5859.171387,1296.638672,174.8210297,0,0,1,0,0,1,0,0,0.015999995,0.001020521,0,-0.239999771,424.6913452,762.9629517,0.087669998,0.18906191,9.5,14.96000004,582112.4375,444130240,3.38855E+11,0
fresno,17,ca,5,72,9,172772,1,413.84021,11.57594967,23.73069763,132.544632,245.9889374,9761.999023,2689.671875,5625.333008,1446.993774,173.6392517,0,0,0,1,0,0,1,0,-0.011589997,0.000972956,0,-0.239999771,449.7607422,811.0047607,0.076080002,0.190034866,9.5,14.72000027,657728.75,533421120,4.32607E+11,0
fresno,17,ca,5,73,9,176800,1,524.321228,7.918551922,20.36199188,158.9366455,337.1040649,8893.099609,2628.959229,4958.710449,1305.42981,176.4705811,1,0,0,0,0,0,0,1,-0.006329998,0.00092864,0,-0.240000725,423.4234314,797.2973022,0.069750004,0.190963507,9.5,14.47999954,635683,506828320,4.04093E+11,-2.662837744
fresno,17,ca,5,74,9,176800,1,593.8914185,13.00904942,35.63348389,196.8325806,348.4162903,9680.429688,2857.466064,5557.126465,1265.837158,184.9547577,0,1,0,0,1,0,0,0,0.003169999,0.000887275,0,-0.239999771,383.3671265,811.3589478,0.072920002,0.191850781,9.5,14.23999977,658303.3125,534120320,4.33363E+11,0
fresno,17,ca,5,75,9,176500,1,646.4589233,14.16430569,47.59206772,263.4560852,321.24646,10504.24902,3443.625977,6029.461914,1031.161499,172.2379608,0,0,1,0,0,1,0,0,0.025660001,0.000848621,0,-0.239999771,351.3011169,847.5836792,0.098580003,0.192699403,9.5,14,718398.0625,608902528,5.16096E+11,0
fresno,17,ca,5,76,9,177900,1,712.1978149,15.73917961,30.91624451,259.1343384,406.4080811,11387.8584,3410.905029,6896.571289,1080.382202,178.1899872,0,0,0,1,0,0,1,0,-0.007160001,0.000812441,0,-0.239999771,376.0984192,934.9736328,0.091420002,0.193511844,9.5,13.76000023,874175.6875,817331200,7.64183E+11,0
fresno,17,ca,5,77,9,182629,1,916.0648193,28.47302437,38.87662888,324.1544189,524.56073,10433.17383,3400.336182,5942.648926,1090.188354,182.3368683,1,0,0,0,0,0,0,1,-0.009089999,0.000778511,0,-0.239999771,391.0891113,920.7920532,0.082330003,0.194290355,9.5,13.52000046,847858,780700928,7.18863E+11,-2.497019768
fresno,17,ca,5,78,9,194774,1,1025.290894,21.56345367,58.52937317,379.414093,565.7839355,10781.72656,3797.734863,5816.998047,1166.99353,168.9137115,0,1,0,0,1,0,0,0,-0.011330001,0.000746682,0,-0.240000725,409.5091858,943.2515259,0.071000002,0.195037037,9.5,13.27999973,889723.4375,839233024,7.91608E+11,0
fresno,17,ca,5,79,9,194849,1,1014.118652,22.06837082,75.95625305,398.2571106,517.8369141,10925.89648,3546.335938,6152.969727,1226.59082,175.5205383,0,0,1,0,0,1,0,0,-0.008830003,0.000716746,0,-0.239999771,370.523407,789.2561646,0.062169999,0.195753783,9.5,13.03999996,622925.3125,491647616,3.88036E+11,0
fresno,17,ca,5,80,9,215396,1,1099.834717,22.74879837,89.60240936,415.5137634,571.9697876,10416.62793,3213.615967,6193.708496,1009.303772,161.5628815,0,0,0,1,0,0,1,0,0.005910002,0.000688612,0,-0.239999771,347.0873718,771.8446655,0.068080001,0.196442395,9.5,12.80000019,595744.1875,459821984,3.54911E+11,0
fresno,17,ca,5,81,9,221129,1,975.901001,14.92341614,70.09483337,392.5310669,498.3516541,10140.23535,3114.019531,6226.682129,799.5333252,157.3742065,1,0,0,0,0,0,0,1,0.00592,-0.00485599,-0.119999886,0.340000153,382.8382874,787.678772,0.074000001,0.191586405,9.380000114,13.14000034,620437.875,488705728,3.84943E+11,-2.603690147
fresno,17,ca,5,82,9,226300,1,964.2067871,14.58241272,68.4931488,345.5589905,535.5722656,10137.87012,3032.258057,6379.584473,726.0274048,156.4295197,0,1,0,0,1,0,0,0,0.0255,-0.004581183,-0.119999886,0.339999199,375.0272522,748.5073853,0.0995,0.187005222,9.260000229,13.47999954,560263.3125,419361216,3.13895E+11,0
fresno,17,ca,5,83,9,230418,1,830.2302856,13.88780403,74.64694977,314.6455688,427.0499573,10259.61523,2705.08374,6880.972656,673.5584717,147.5579224,0,0,1,0,0,1,0,0,-0.002829999,-0.004329115,-0.119999886,0.340000153,355.5931702,723.0883789,0.096670002,0.182676107,9.140000343,13.81999969,522856.8125,378071680,2.73379E+11,0
fresno,17,ca,5,84,9,254649,2,783.0385742,13.35171127,52.62145233,298.4500122,418.6154175,9802.512695,2500.304443,6617.736328,684.4715576,137.836792,0,0,0,1,0,0,1,0,-0.018920004,-0.004097268,-0.119999886,0.340000153,343.9584351,726.2258301,0.077749997,0.178578839,9.020000458,14.15999985,527403.9375,383014368,2.78155E+11,0
fresno,17,ca,5,85,9,275125,2,839.9818115,16.71967316,64.69786835,310.4043579,448.1599121,9635.620117,2871.422119,6122.671387,641.5265503,127.2149048,1,0,0,0,0,0,0,1,-0.005829997,-0.003883585,-0.120000839,0.340000153,350.4481201,785.3521118,0.07192,0.174695253,8.899999619,14.5,616777.9375,484387872,3.80415E+11,-2.632200956
fresno,17,ca,5,86,9,281554,2,1216.817993,18.82409859,85.59636688,644.9916992,467.4058838,10575.23633,3321.56543,6414.044922,839.6257935,134.6100616,0,1,0,0,1,0,0,0,-0.005170003,-0.003686175,-0.119999886,0.340000153,353.3180237,826.7067261,0.066749997,0.171009079,8.779999733,14.84000015,683444,565007744,4.67096E+11,0
fresno,17,ca,5,87,9,291855,2,1155.710938,11.3069849,67.1566391,701.7183228,375.5289307,9839.475586,3119.014648,5715.852051,1004.608459,134.6559143,0,0,1,0,0,1,0,0,-0.009079996,-0.003503457,-0.119999886,0.340000153,359.4337769,859.8781738,0.057670001,0.167505622,8.659999847,15.18000031,739390.5,635785728,5.46698E+11,0
fresno,17,ca,5,88,9,294695,2,1356.317627,13.23402119,78.38613129,792.0053101,472.6921082,10206.48438,2589.796143,6180.966797,1435.72168,132.000885,0,0,0,1,0,0,1,0,-0.004670002,-0.003333971,-0.119999886,0.340000153,366.2317505,852.3222046,0.052999999,0.164171651,8.539999962,15.52000046,726453.125,619172160,5.27734E+11,0
fresno,17,ca,5,89,9,315218,2,1360.64563,13.32411194,74.23433685,789.2950439,483.7921753,10332.53125,2568.063965,5917.809082,1846.658447,129.1169891,1,0,0,0,0,0,0,1,-0.00217,-0.003176495,-0.119999886,0.339999199,376.612915,878.2258301,0.050829999,0.160995156,8.420000076,15.85999966,771280.625,677358528,5.94874E+11,-2.979268551
fresno,17,ca,5,90,9,354202,2,1241.946655,18.6334343,72.83979034,701.0123901,449.4610291,9287.638672,2014.951904,5257.734375,2014.951904,121.1173248,0,1,0,0,1,0,0,0,0.005340002,-0.003029957,-0.119999886,0.340001106,383.3205566,909.7168579,0.056170002,0.157965198,8.300000191,16.20000076,827584.75,752867840,6.84897E+11,0
fresno,17,ca,5,91,9,361580,2,1274.406738,14.38132668,77.99104309,578.5718384,603.4625854,10756.95508,2167.708496,5405.719238,3183.527832,116.156868,0,0,1,0,0,1,0,0,0.018830001,-0.002893314,-0.119999886,0.340000153,422.8782349,936.5313721,0.075000003,0.155071884,8.180000305,16.54000092,877091,821423232,7.69289E+11,0
fresno,17,ca,5,92,9,367376,2,1459.812256,22.04825592,55.25674057,540.3183594,842.1889038,10652.57422,2562.225098,4548.745605,3541.603271,111.6022797,0,0,0,1,0,0,1,0,0.015999995,-0.00276567,-0.119999886,0.339998245,462.4359131,963.3458862,0.090999998,0.152306214,8.06000042,16.87999916,928035.3125,894019008,8.6125E+11,0
honolulu,18,hi,11,70,9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0.024229998,-0.000281364,NA,NA,164.9484558,884.0205688,0.051229998,0.210505515,1.200000048,11.39999962,781492.375,690855296,6.1073E+11,0
honolulu,18,hi,11,71,9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0.020330004,-0.000269234,0,-0.069999695,204.9382782,908.6419678,0.071560003,0.210236281,1.200000048,11.32999992,825630.25,750202304,6.81665E+11,0
honolulu,18,hi,11,72,9,664708,3,148.4862518,6.619447708,22.41585732,55.06177139,64.38917542,4633.613281,1353.677124,2827.858154,452.0782166,222.6541595,1,0,0,0,0,0,1,0,0.005049996,-0.000257924,0,-0.069999695,267.9425659,909.0908813,0.076609999,0.209978357,1.200000048,11.26000023,826446.25,751314752,6.83013E+11,-2.569027662
honolulu,18,hi,11,73,9,677918,3,167.5718842,5.310376644,22.12656975,42.33550262,97.79943848,5028.484375,1598.718384,2915.249268,514.5164795,206.9571838,0,1,0,0,0,0,0,1,-0.002860002,-0.000247285,0,-0.070000648,290.5405579,941.4414673,0.073749997,0.209731072,1.200000048,11.18999958,886312.0625,834410880,7.85549E+11,0
honolulu,18,hi,11,74,9,690446,3,225.940918,8.97970295,27.37361145,47.50552368,142.082077,6110.977539,1896.020874,3543.072266,671.8845215,197.8431396,0,0,1,0,1,0,0,0,0.004890002,-0.000237256,0,-0.069999695,273.8336792,795.131897,0.078639999,0.209493816,1.200000048,11.11999989,632234.75,502710016,3.99721E+11,0
honolulu,18,hi,11,75,9,705262,3,226.2988892,8.223894119,23.96272659,45.23141861,148.8808441,6005.286133,1900.570313,3511.886475,592.8293457,212.119751,0,0,0,1,0,1,0,0,0.005280003,-0.000227898,0,-0.069999695,280.6691589,823.420105,0.083920002,0.209265918,1.200000048,11.05000019,678020.6875,558295872,4.59712E+11,0
honolulu,18,hi,11,76,9,718424,3,236.0722961,5.567742825,22.82774544,52.89355469,154.7832489,6134.260254,1910.849243,3630.446533,592.9645996,209.6255188,1,0,0,0,0,0,1,0,0.013579994,-0.000219032,0,-0.070000648,325.1318054,847.1001587,0.097499996,0.209046885,1.200000048,10.97999954,717578.6875,607860992,5.14919E+11,-2.327903032
honolulu,18,hi,11,77,9,721983,3,229.9223175,6.371341228,24.37730598,49.44714737,149.7265167,6277.709961,1840.9021,3917.820801,518.9873047,203.7444153,0,1,0,0,0,0,0,1,-0.02324,-0.000210688,0,-0.069999695,349.8349915,881.1881104,0.074259996,0.208836198,1.200000048,10.90999985,776492.5,684235968,6.02941E+11,0
honolulu,18,hi,11,78,9,725259,3,281.8303528,5.239507675,25.78389168,47.7070961,203.0998535,6873.130859,1913.523315,4352.51416,607.0934448,202.9619751,0,0,1,0,1,0,0,0,0.001820005,-0.000202805,0,-0.069999695,360.4294739,829.7546387,0.076080002,0.208633393,1.200000048,10.84000015,688492.75,571280064,4.74022E+11,0
honolulu,18,hi,11,79,9,734368,3,299.0326233,6.536232471,30.36624718,48.61322784,213.516922,6907.980469,1743.403809,4380.092773,784.4840698,200.8529816,0,0,0,1,0,1,0,0,-0.014330003,-0.000195369,0,-0.069999695,331.9559326,754.8209229,0.061749998,0.208438024,1.200000048,10.77000046,569754.625,430062720,3.2462E+11,0
honolulu,18,hi,11,80,9,762020,3,322.301239,8.529959679,34.64476013,52.229599,226.8969269,7252.040527,1817.275146,4749.087891,685.6775513,194.7455444,1,0,0,0,0,0,1,0,-0.013829999,-0.000188336,0,-0.070000648,291.262146,703.8834839,0.04792,0.208249688,1.200000048,10.69999981,495451.9688,348740448,2.45473E+11,-3.038222313
honolulu,18,hi,11,81,9,773331,3,254.0955963,5.172429562,34.26734543,43.96564865,170.6901703,6152.992676,1626.211792,4055.443359,471.337616,198.7505951,0,1,0,0,0,0,0,1,0.005249999,-0.005471244,0.00999999,0.029999733,314.6314697,687.5687866,0.053169999,0.202778444,1.210000038,10.72999954,472750.8438,325048704,2.23493E+11,0
honolulu,18,hi,11,82,9,785181,3,273.949585,3.183979273,34.25961685,50.94366837,185.5623169,6170.424316,1576.833862,4128.474609,465.1156921,197.2793579,0,0,1,0,1,0,0,0,0.014249999,-0.005377874,0.00999999,0.030000687,302.1587219,668.6949463,0.067419998,0.19740057,1.220000029,10.76000023,447152.9375,299008896,1.99946E+11,0
honolulu,18,hi,11,83,9,808092,3,264.326355,5.568672657,30.81332397,74.12522125,153.8191223,5456.30957,1242.927734,3736.57959,476.8021545,196.0172882,0,0,0,1,0,1,0,0,-0.003919996,-0.005286828,0.00999999,0.029999733,285.7356262,699.5596924,0.063500002,0.192113742,1.230000019,10.78999996,489383.75,342353152,2.39496E+11,0
honolulu,18,hi,11,84,9,810772,3,240.5115051,3.083480835,31.45150566,68.20659637,137.769928,5255.484863,1149.521729,3723.734863,382.228302,202.8930511,1,0,0,0,0,0,1,0,-0.006420001,-0.005198091,0.00999999,0.029999733,271.2736206,657.7456665,0.057080001,0.186915651,1.24000001,10.81999969,432629.375,284560096,1.87168E+11,-2.863301516
honolulu,18,hi,11,85,9,817083,3,220.4182434,4.405917168,30.3518734,67.55739594,118.1030579,4925.692871,1100.133057,3529.261963,296.2979431,200.5916138,0,1,0,0,0,0,0,1,-0.000830002,-0.00511156,0.00999999,0.030000687,255.7975006,646.1320801,0.056249999,0.181804091,1.25,10.85000038,417486.6563,269751520,1.74295E+11,0
honolulu,18,hi,11,86,9,823306,3,252.1541138,5.587230206,29.27222633,89.51714325,127.7775192,5390.34082,1296.601807,3746.602051,347.1370239,194.9457397,0,0,1,0,1,0,0,0,-0.00742,-0.005027205,0.00999999,0.029999733,242.6801605,691.1668091,0.048829999,0.176776886,1.25999999,10.88000011,477711.5625,330178368,2.28208E+11,0
honolulu,18,hi,11,87,9,832614,3,271.1940918,4.323732376,38.67338181,109.8948593,118.3021164,5607.760742,1097.267212,4112.229492,398.2637939,202.1344757,0,0,0,1,0,1,0,0,-0.009999998,-0.004944906,0.00999999,0.029999733,251.392807,667.9401245,0.038830001,0.17183198,1.269999981,10.90999985,446144,297997472,1.99044E+11,0
honolulu,18,hi,11,88,9,838656,3,260.6551514,3.338675261,33.74446869,124.2464142,99.32558441,5637.949219,1169.8479,4081.172852,386.9286194,203.4207153,1,0,0,0,0,0,1,0,-0.008000001,-0.004864588,0.00999999,0.029999733,244.4915924,681.0286865,0.03083,0.166967392,1.279999971,10.93999958,463800.0625,315861152,2.15111E+11,-3.47926712
honolulu,18,hi,11,89,9,848959,3,270.5666504,5.06502676,48.53002167,120.9716873,95.99992371,5961.654297,1258.60022,4278.769531,424.2843323,207.4305115,0,1,0,0,0,0,0,1,-0.00608,-0.004786238,0.00999999,0.030000687,259.6774292,716.9354858,0.02475,0.162181154,1.289999962,10.97000027,513996.5,368502336,2.64192E+11,0
